n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms,total_train_time_s
5109,-16.0,-7.36,-2.0,3246.3,9030.397,9.901000022888184
5110,-16.0,-7.47,-2.0,3233.73,8934.292,9.646512269973755
5111,-16.0,-7.5,-2.0,3229.04,8884.705,9.879127979278564
5112,-16.0,-7.51,-2.0,3223.18,9103.069,11.283148527145386
5113,-16.0,-7.51,-2.0,3223.18,9214.213,10.288800716400146
5114,-16.0,-7.44,-2.0,3226.77,9127.467,11.079278707504272
5115,-16.0,-7.41,-2.0,3227.68,9025.006,9.897279977798462
5116,-16.0,-7.37,-2.0,3228.1,8807.157,9.288573503494263
5117,-16.0,-7.34,-2.0,3234.44,8810.231,10.59571886062622
5118,-16.0,-7.32,-2.0,3234.22,8766.642,9.803832292556763
5119,-16.0,-7.28,-2.0,3236.22,8672.363,9.01523494720459
5120,-16.0,-7.28,-2.0,3236.22,8661.281,9.567632675170898
5121,-16.0,-7.35,-2.0,3230.39,8605.529,9.385184526443481
5122,-16.0,-7.38,-2.0,3230.93,8529.589,10.64295482635498
5123,-16.0,-7.38,-2.0,3230.93,8413.733,9.158107995986938
5124,-16.0,-7.36,-2.0,3236.48,8284.114,9.807478427886963
5125,-16.0,-7.38,-2.0,3237.15,8335.542,10.418197393417358
5126,-16.0,-7.38,-2.0,3237.15,8421.873,10.176580429077148
5127,-16.0,-7.38,-2.0,3237.15,8293.562,9.22413182258606
5128,-16.0,-7.41,-2.0,3234.83,8186.413,8.69814419746399
5129,-16.0,-7.39,-2.0,3240.23,8307.923,10.164838075637817
5130,-16.0,-7.39,-2.0,3240.23,8407.655,10.527406930923462
5131,-16.0,-7.35,-2.0,3242.44,8485.706,10.116915702819824
5132,-16.0,-7.3,-2.0,3254.31,8322.83,8.964386463165283
5133,-16.0,-7.3,-2.0,3254.31,8427.182,10.170643091201782
5134,-16.0,-7.28,-2.0,3256.74,8419.612,9.714122295379639
5135,-16.0,-7.3,-2.0,3252.18,8261.338,8.79001235961914
5136,-16.0,-7.3,-2.0,3252.18,8281.269,10.348079204559326
5137,-16.0,-7.32,-2.0,3250.16,8355.633,10.001251697540283
5138,-16.0,-7.3,-2.0,3251.61,8616.78,11.358960151672363
5139,-16.0,-7.27,-2.0,3250.04,8690.439,10.936105728149414
5140,-16.0,-7.27,-2.0,3250.04,8731.863,10.999899864196777
5141,-16.0,-7.41,-2.0,3239.27,8721.726,10.067664384841919
5142,-16.0,-7.4,-2.0,3242.91,8779.279,9.518720626831055
5143,-16.0,-7.4,-2.0,3242.91,8795.549,10.378591060638428
5144,-16.0,-7.39,-2.0,3242.84,8889.952,10.72245979309082
5145,-16.0,-7.49,-2.0,3233.7,8953.698,9.46903109550476
5146,-16.0,-7.49,-2.0,3233.7,9070.95,11.561344146728516
5147,-16.0,-7.52,-2.0,3231.67,9134.607,10.644074201583862
5148,-16.0,-7.55,-3.0,3226.09,9133.6,11.363616466522217
5149,-16.0,-7.53,-3.0,3228.76,9052.099,10.08804988861084
5150,-16.0,-7.56,-3.0,3225.16,9108.253,11.57922911643982
5151,-16.0,-7.53,-3.0,3226.87,9042.219,9.410333633422852
5152,-16.0,-7.49,-1.0,3231.04,9152.666,10.636575698852539
5153,-16.0,-7.51,-1.0,3228.75,9221.3,11.07543396949768
5154,-16.0,-7.55,-1.0,3224.73,9024.683,8.721810579299927
5155,-16.0,-7.57,-1.0,3218.75,9117.994,10.394807577133179
5156,-16.0,-7.57,-1.0,3218.75,8883.967,9.241741418838501
5157,-16.0,-7.61,-1.0,3220.74,8918.483,11.018969774246216
5158,-16.0,-7.59,-1.0,3224.18,8968.214,11.848207712173462
5159,-16.0,-7.56,-1.0,3228.17,9106.77,11.530784845352173
5160,-16.0,-7.56,-1.0,3228.17,8932.334,9.750476598739624
5161,-16.0,-7.52,-1.0,3233.23,9102.617,11.070221900939941
5162,-16.0,-7.53,-1.0,3236.8,9100.529,10.635840892791748
5163,-16.0,-7.59,-1.0,3231.09,9125.355,11.329481363296509
5164,-16.0,-7.49,-1.0,3241.13,9194.762,9.402897596359253
5165,-16.0,-7.41,-1.0,3245.62,9074.903,9.207559585571289
5166,-16.0,-7.43,-1.0,3244.02,9292.868,11.41591477394104
5167,-16.0,-7.42,-1.0,3244.13,9340.443,11.489038467407227
5168,-16.0,-7.47,-1.0,3232.66,9305.687,11.453935384750366
5169,-16.0,-7.47,-1.0,3232.66,9245.555,10.870245695114136
5170,-16.0,-7.44,-1.0,3240.35,9297.196,10.314944744110107
5171,-16.0,-7.43,-1.0,3241.29,9315.168,11.316570043563843
5172,-16.0,-7.43,-1.0,3242.46,9364.647,11.142019987106323
5173,-16.0,-7.45,-1.0,3243.91,9124.667,8.880013942718506
5174,-16.0,-7.45,-1.0,3243.91,9114.637,9.29395318031311
5175,-16.0,-7.37,-1.0,3253.51,9000.361,8.066044569015503
5176,-16.0,-7.39,-1.0,3246.71,8819.646,9.604911088943481
5177,-16.0,-7.4,-1.0,3247.58,8798.449,11.264148235321045
5178,-16.0,-7.4,-1.0,3244.95,8564.468,9.159984588623047
5179,-16.0,-7.43,-1.0,3244.16,8550.988,10.769414901733398
5180,-14.0,-7.45,-1.0,3244.49,8423.695,9.000245332717896
5181,-14.0,-7.45,-1.0,3244.58,8267.073,9.746928930282593
5182,-14.0,-7.45,-1.0,3239.31,8139.622,9.797987461090088
5183,-14.0,-7.42,-1.0,3241.89,8373.811,11.24887228012085
5184,-14.0,-7.44,-1.0,3237.52,8332.859,8.906268835067749
5185,-14.0,-7.4,-1.0,3239.78,8485.907,9.660691738128662
5186,-14.0,-7.4,-1.0,3239.78,8618.779,10.912928342819214
5187,-14.0,-7.4,-1.0,3241.43,8456.161,9.635696411132812
5188,-14.0,-7.46,-1.0,3239.74,8572.164,10.349773645401001
5189,-14.0,-7.48,-1.0,3236.71,8543.074,10.49319577217102
5190,-14.0,-7.4,-1.0,3242.85,8663.716,10.239251136779785
5191,-13.0,-7.35,-1.0,3251.85,8634.399,9.429413557052612
5192,-13.0,-7.29,-1.0,3254.66,8666.537,10.109057426452637
5193,-13.0,-7.28,-1.0,3254.32,8682.961,11.419652700424194
5194,-13.0,-7.28,-1.0,3254.32,8835.096,10.466158151626587
5195,-13.0,-7.33,-1.0,3248.03,8945.675,10.699756145477295
5196,-13.0,-7.35,-1.0,3248.52,8925.849,10.716151475906372
5197,-13.0,-7.35,-1.0,3248.52,9063.449,10.980368852615356
5198,-13.0,-7.33,-1.0,3241.88,8995.508,9.600771427154541
5199,-13.0,-7.33,-1.0,3241.88,8990.597,10.413193702697754
5200,-13.0,-7.32,-1.0,3244.73,8960.429,9.902341604232788
5201,-13.0,-7.28,-1.0,3246.93,9074.23,10.574236154556274
5202,-13.0,-7.28,-1.0,3246.93,9130.629,10.733953952789307
5203,-13.0,-7.24,-1.0,3251.98,8944.855,9.547126770019531
5204,-13.0,-7.27,-1.0,3247.65,8882.682,9.775849342346191
5205,-13.0,-7.27,-1.0,3247.65,8938.331,11.207613706588745
5206,-13.0,-7.34,-1.0,3239.1,9009.498,11.405452966690063
5207,-13.0,-7.36,-1.0,3233.85,9042.491,11.320184469223022
5208,-13.0,-7.38,-1.0,3233.11,9019.043,9.36128544807434
5209,-13.0,-7.38,-1.0,3233.11,8962.32,9.879812479019165
5210,-13.0,-7.31,-1.0,3237.46,8928.686,9.58803415298462
5211,-13.0,-7.39,-1.0,3227.67,8945.617,10.765339851379395
5212,-13.0,-7.39,-1.0,3227.67,8900.323,10.258274793624878
5213,-13.0,-7.36,-1.0,3226.34,8990.518,10.496257781982422
5214,-13.0,-7.31,-1.0,3228.85,8986.144,9.785180807113647
5215,-13.0,-7.31,-1.0,3228.85,8890.13,10.277591466903687
5216,-13.0,-7.31,-1.0,3229.79,8760.914,10.148807287216187
5217,-13.0,-7.21,-1.0,3242.15,8627.612,10.004344463348389
5218,-13.0,-7.26,-1.0,3237.77,8879.873,11.933284997940063
5219,-13.0,-7.26,-1.0,3237.77,8863.773,9.738293647766113
5220,-13.0,-7.26,-1.0,3237.77,8895.648,9.89442491531372
5221,-13.0,-7.31,-1.0,3236.41,8843.511,10.194631099700928
5222,-13.0,-7.31,-1.0,3236.41,8674.944,8.567543983459473
5223,-13.0,-7.31,-1.0,3236.41,8650.294,10.200242042541504
5224,-13.0,-7.32,-1.0,3232.41,8609.755,9.37182354927063
5225,-13.0,-7.32,-1.0,3232.41,8543.548,9.637409448623657
5226,-13.0,-7.32,-1.0,3232.41,8648.597,11.218914031982422
5227,-13.0,-7.25,-1.0,3239.88,8740.304,10.921406030654907
5228,-13.0,-7.25,-1.0,3239.88,8739.289,11.893349647521973
5229,-13.0,-7.25,-1.0,3239.88,8802.724,10.301981687545776
5230,-13.0,-7.3,-1.0,3231.59,8838.04,10.285586833953857
5231,-13.0,-7.27,-1.0,3238.54,8848.239,10.318920135498047
5232,-13.0,-7.27,-1.0,3238.54,8919.529,9.267717361450195
5233,-13.0,-7.34,-1.0,3231.1,8841.324,9.399584531784058
5234,-13.0,-7.25,-1.0,3237.37,8932.619,10.242624282836914
5235,-13.0,-7.25,-1.0,3237.37,8910.476,9.386416912078857
5236,-13.0,-7.27,-1.0,3231.76,8843.917,10.55310344696045
5237,-13.0,-7.18,-1.0,3232.51,8908.74,11.56407618522644
5238,-13.0,-7.16,-1.0,3231.82,8929.248,12.108149766921997
5239,-13.0,-7.17,-1.0,3231.78,8897.525,10.03789234161377
5240,-13.0,-7.17,-1.0,3229.5,8876.922,10.044111967086792
5241,-13.0,-7.13,-1.0,3236.61,8858.325,10.116674184799194
5242,-13.0,-7.12,-1.0,3234.01,8922.724,9.911219835281372
5243,-13.0,-7.1,-1.0,3236.3,9151.861,11.761384725570679
5244,-13.0,-7.11,-1.0,3237.32,9066.137,9.46001386642456
5245,-13.0,-7.18,-1.0,3230.56,9220.447,10.936166286468506
5246,-13.0,-7.3,-1.0,3220.1,9116.066,9.490046501159668
5247,-13.0,-7.34,-1.0,3219.02,8943.753,9.848192691802979
5248,-13.0,-7.36,-1.0,3222.58,8755.926,10.249529600143433
5249,-13.0,-7.34,-1.0,3225.56,8858.129,11.026821613311768
5250,-13.0,-7.36,-1.0,3222.67,8899.474,10.442154169082642
5251,-13.0,-7.37,-1.0,3219.59,8780.532,8.937109470367432
5252,-13.0,-7.37,-1.0,3219.61,8980.438,11.917290687561035
5253,-13.0,-7.4,-1.0,3210.3,8826.461,10.20439076423645
5254,-13.0,-7.4,-1.0,3210.3,8819.162,9.330877780914307
5255,-13.0,-7.41,-1.0,3207.91,8724.221,10.032621383666992
5256,-13.0,-7.48,-1.0,3200.43,8750.107,9.754034280776978
5257,-13.0,-7.41,-1.0,3207.87,8793.556,10.296956777572632
5258,-13.0,-7.38,-1.0,3209.53,8643.834,8.755366086959839
5259,-13.0,-7.35,-1.0,3210.4,8590.087,10.501626253128052
5260,-13.0,-7.27,-1.0,3215.18,8637.714,10.934751272201538
5261,-13.0,-7.31,-1.0,3212.28,8717.923,9.692167043685913
5262,-13.0,-7.29,-1.0,3216.94,8383.374,8.57603907585144
5263,-13.0,-7.35,-1.0,3217.34,8594.561,12.288617372512817
5264,-13.0,-7.31,-1.0,3221.68,8663.228,10.040752649307251
5265,-13.0,-7.31,-1.0,3222.82,8719.007,10.630144357681274
5266,-13.0,-7.32,-1.0,3223.61,8719.37,9.759605884552002
5267,-13.0,-7.29,-1.0,3227.56,8648.651,9.543354511260986
5268,-13.0,-7.29,-1.0,3227.56,8820.448,10.45357370376587
5269,-13.0,-7.38,-1.0,3215.97,8993.695,12.25577449798584
5270,-13.0,-7.37,-1.0,3215.03,9053.067,11.608183145523071
5271,-13.0,-7.37,-1.0,3215.03,9187.419,11.102577686309814
5272,-13.0,-7.35,-1.0,3217.58,9423.088,10.952631950378418
5273,-13.0,-7.38,-1.0,3219.93,9316.348,11.21157431602478
5274,-13.0,-7.45,-1.0,3217.58,9493.095,11.775212049484253
5275,-13.0,-7.45,-1.0,3213.71,9482.864,10.45250678062439
5276,-13.0,-7.41,-1.0,3217.38,9592.745,10.817955732345581
5277,-13.0,-7.46,-1.0,3216.78,9594.333,9.563588619232178
5278,-14.0,-7.56,-1.0,3209.59,9465.952,9.184505224227905
5279,-14.0,-7.5,-1.0,3214.17,9125.094,8.826287031173706
5280,-14.0,-7.49,-1.0,3215.73,8962.349,9.947348356246948
5281,-14.0,-7.51,-1.0,3212.86,8867.462,10.19507646560669
5282,-14.0,-7.52,-1.0,3213.04,8766.483,10.014756679534912
5283,-14.0,-7.54,-1.0,3208.62,8775.151,11.280493021011353
5284,-14.0,-7.54,-1.0,3208.62,8532.893,9.342586040496826
5285,-14.0,-7.48,-1.0,3214.4,8463.792,9.792436361312866
5286,-14.0,-7.47,-1.0,3214.58,8385.943,10.077858209609985
5287,-14.0,-7.47,-1.0,3214.58,8566.286,11.376305341720581
5288,-14.0,-7.52,-1.0,3207.44,8667.344,10.208981275558472
5289,-14.0,-7.57,-1.0,3205.45,8792.647,10.062612533569336
5290,-14.0,-7.57,-1.0,3202.7,8946.208,11.43231201171875
5291,-14.0,-7.55,-1.0,3204.24,8922.728,9.875224590301514
5292,-14.0,-7.67,-1.0,3191.97,8986.748,10.597304344177246
5293,-14.0,-7.67,-1.0,3191.97,8705.992,8.53762674331665
5294,-14.0,-7.69,-1.0,3190.11,8718.335,9.503633737564087
5295,-14.0,-7.68,-1.0,3190.54,8708.907,9.66507601737976
5296,-14.0,-7.68,-1.0,3190.54,8757.588,10.560734033584595
5297,-14.0,-7.83,-1.0,3179.58,8585.687,9.67798638343811
5298,-14.0,-7.83,-1.0,3179.58,8571.731,10.049861192703247
5299,-14.0,-7.68,-1.0,3194.15,8678.572,11.212303638458252
5300,-14.0,-7.68,-1.0,3196.42,8453.48,9.203453063964844
5301,-14.0,-7.71,-1.0,3196.8,8491.42,10.271697044372559
5302,-14.0,-7.71,-1.0,3197.36,8475.206,10.405872821807861
5303,-14.0,-7.7,-1.0,3200.66,8664.139,10.342785358428955
5304,-14.0,-7.71,-1.0,3196.59,8650.128,9.308857679367065
5305,-14.0,-7.83,-1.0,3187.82,8625.846,9.438101530075073
5306,-14.0,-7.81,-1.0,3189.6,8470.485,8.96959376335144
5307,-14.0,-7.77,-1.0,3190.79,8418.95,9.176600217819214
5308,-14.0,-7.76,-1.0,3190.62,8379.449,9.676432132720947
5309,-14.0,-7.77,-1.0,3193.05,8207.161,9.44144058227539
5310,-14.0,-7.79,-1.0,3189.66,8127.494,8.398149967193604
5311,-14.0,-7.79,-1.0,3187.92,8134.526,10.317445278167725
5312,-14.0,-7.85,-1.0,3182.84,8066.365,9.732832670211792
5313,-14.0,-7.89,-1.0,3179.66,8122.317,10.897397994995117
5314,-14.0,-7.89,-1.0,3179.66,8222.575,10.317253112792969
5315,-14.0,-7.91,-1.0,3181.17,8303.63,10.210322618484497
5316,-14.0,-7.97,-1.0,3177.47,8579.852,11.757873773574829
5317,-14.0,-7.97,-1.0,3177.47,8716.203,10.50425934791565
5318,-14.0,-7.91,-1.0,3185.34,8890.557,11.38809609413147
5319,-14.0,-7.89,-1.0,3189.9,9078.918,11.380071640014648
5320,-14.0,-7.89,-1.0,3189.9,9402.743,11.633476495742798
5321,-14.0,-8.01,-1.0,3176.84,9464.963,10.964191913604736
5322,-14.0,-8.04,-1.0,3171.39,9505.811,10.15556025505066
5323,-14.0,-8.04,-1.0,3171.39,9443.431,10.333991527557373
5324,-14.0,-7.95,-1.0,3179.01,9478.285,10.707186698913574
5325,-14.0,-7.88,-1.0,3180.23,9655.508,11.988327980041504
5326,-14.0,-7.88,-1.0,3180.23,9528.055,10.456076860427856
5327,-14.0,-7.89,-1.0,3174.67,9626.124,11.480831861495972
5328,-14.0,-7.82,-1.0,3174.81,9482.994,10.009890079498291
5329,-14.0,-7.82,-1.0,3174.81,9512.034,11.588194131851196
5330,-14.0,-7.82,-1.0,3174.81,9526.797,11.790104866027832
5331,-14.0,-7.76,-1.0,3181.27,9511.102,10.805641174316406
5332,-14.0,-7.73,-1.0,3182.31,9405.387,9.058614492416382
5333,-14.0,-7.73,-1.0,3182.31,9386.219,10.098323822021484
5334,-14.0,-7.74,-1.0,3180.9,9256.378,9.43339991569519
5335,-14.0,-7.66,-1.0,3198.52,9044.52,9.94579792022705
5336,-14.0,-7.7,-1.0,3191.0,8854.493,8.608218669891357
5337,-14.0,-7.68,-1.0,3194.18,8654.464,9.475520610809326
5338,-14.0,-7.66,-1.0,3196.28,8710.756,10.5568368434906
5339,-14.0,-7.63,-1.0,3201.63,8668.037,11.175874948501587
5340,-14.0,-7.67,-1.0,3196.62,8363.251,8.725573778152466
5341,-14.0,-7.71,-1.0,3193.19,8344.692,10.638040542602539
5342,-14.0,-7.7,-1.0,3194.38,8483.997,10.495047807693481
5343,-14.0,-7.68,-1.0,3194.63,8605.226,11.320405721664429
5344,-14.0,-7.68,-1.0,3191.78,8652.813,9.89937448501587
5345,-14.0,-7.75,-1.0,3183.79,8509.391,8.474449157714844
5346,-14.0,-7.76,-1.0,3184.08,8745.825,10.963669061660767
5347,-14.0,-7.76,-1.0,3184.08,8735.823,9.420608043670654
5348,-14.0,-7.68,-1.0,3193.99,8687.825,10.039001703262329
5349,-14.0,-7.63,-1.0,3200.36,8602.581,10.326139211654663
5350,-14.0,-7.63,-1.0,3200.36,8847.043,11.198399782180786
5351,-14.0,-7.61,-1.0,3206.1,8852.097,10.705131769180298
5352,-14.0,-7.64,-1.0,3207.52,8897.84,10.924287557601929
5353,-14.0,-7.61,-1.0,3203.34,8862.804,10.934351921081543
5354,-14.0,-7.65,-1.0,3199.42,8722.047,8.492065906524658
5355,-14.0,-7.65,-1.0,3199.42,8994.891,11.168083667755127
5356,-14.0,-7.59,-1.0,3206.32,8930.502,10.330638408660889
5357,-14.0,-7.62,-1.0,3201.88,9039.609,10.474782228469849
5358,-14.0,-7.55,-1.0,3210.1,9084.934,10.472315788269043
5359,-14.0,-7.58,-1.0,3210.06,9190.117,11.401910066604614
5360,-14.0,-7.59,-1.0,3209.88,9159.501,10.891139030456543
5361,-14.0,-7.55,-1.0,3213.92,9229.699,11.353708505630493
5362,-14.0,-7.53,-1.0,3212.74,9124.852,9.847330808639526
5363,-14.0,-7.49,-1.0,3216.56,9085.293,10.544364929199219
5364,-14.0,-7.44,-1.0,3218.99,9195.903,9.586830615997314
5365,-14.0,-7.44,-1.0,3218.99,9037.15,9.593542098999023
5366,-14.0,-7.45,-1.0,3215.85,8924.471,9.203516960144043
5367,-14.0,-7.43,-1.0,3220.94,9217.074,13.386775493621826
5368,-14.0,-7.43,-1.0,3220.94,9159.496,9.932352066040039
5369,-14.0,-7.39,-1.0,3224.44,9070.061,10.485936164855957
5370,-14.0,-7.4,-1.0,3222.97,9029.623,10.524283409118652
5371,-14.0,-7.37,-1.0,3225.72,8945.834,10.554453372955322
5372,-14.0,-7.36,-1.0,3233.08,8965.682,10.113648176193237
5373,-14.0,-7.26,-1.0,3243.69,8982.437,10.746394395828247
5374,-14.0,-7.28,-1.0,3239.99,9052.965,10.279517889022827
5375,-14.0,-7.37,-1.0,3234.46,9417.122,13.243592500686646
5376,-14.0,-7.35,-1.0,3233.41,9518.822,10.1698579788208
5377,-14.0,-7.3,-1.0,3233.72,9070.238,8.922454118728638
5378,-14.0,-7.38,-1.0,3226.59,9230.033,11.51168966293335
5379,-14.0,-7.37,-1.0,3226.17,9258.29,10.742530584335327
5380,-14.0,-7.31,-1.0,3227.13,9312.885,11.043131828308105
5381,-14.0,-7.31,-1.0,3227.13,9257.34,10.043107032775879
5382,-14.0,-7.31,-1.0,3223.93,9280.441,10.325076818466187
5383,-14.0,-7.38,-1.0,3213.43,9124.98,9.222727060317993
5384,-14.0,-7.38,-1.0,3213.43,9075.113,9.729601383209229
5385,-14.0,-7.31,-1.0,3214.49,8791.186,10.371633291244507
5386,-14.0,-7.29,-1.0,3217.75,8835.265,10.62921142578125
5387,-14.0,-7.33,-2.0,3217.35,9016.07,10.696666717529297
5388,-14.0,-7.32,-2.0,3217.7,8962.197,10.915112972259521
5389,-14.0,-7.29,-2.0,3218.97,8896.276,10.097229242324829
5390,-14.0,-7.26,-2.0,3224.5,8792.806,10.004526615142822
5391,-14.0,-7.3,-2.0,3225.27,8707.349,9.096320390701294
5392,-14.0,-7.27,-2.0,3226.71,8770.193,10.897469282150269
5393,-14.0,-7.29,-2.0,3223.78,8941.193,10.906840324401855
5394,-14.0,-7.3,-2.0,3226.07,9132.07,11.680263757705688
5395,-14.0,-7.32,-2.0,3226.08,9101.847,10.061183214187622
5396,-14.0,-7.27,-2.0,3234.05,9049.49,10.074386358261108
5397,-14.0,-7.32,-2.0,3230.15,8911.287,9.350611448287964
5398,-14.0,-7.32,-2.0,3230.15,8828.75,10.110905647277832
5399,-14.0,-7.34,-2.0,3227.2,8770.209,9.506292819976807
5400,-14.0,-7.36,-2.0,3224.21,8829.294,10.568317413330078
5401,-14.0,-7.36,-2.0,3224.21,8896.446,9.796327114105225
5402,-14.0,-7.34,-2.0,3226.65,8780.022,9.777102708816528
5403,-14.0,-7.35,-2.0,3227.82,8633.731,9.419006586074829
5404,-14.0,-7.35,-2.0,3227.82,8417.711,9.512640237808228
5405,-14.0,-7.33,-2.0,3231.64,8436.853,10.272531032562256
5406,-14.0,-7.39,-2.0,3231.13,8284.775,8.60375165939331
5407,-14.0,-7.39,-2.0,3231.13,8305.379,9.568115711212158
5408,-14.0,-7.39,-2.0,3231.13,8336.275,10.42740511894226
5409,-14.0,-7.33,-2.0,3237.06,8419.088,10.370737075805664
5410,-14.0,-7.37,-2.0,3234.02,8415.906,10.551932334899902
5411,-14.0,-7.37,-2.0,3234.02,8394.152,9.57542371749878
5412,-14.0,-7.41,-2.0,3227.61,8496.929,10.778784275054932
5413,-14.0,-7.42,-2.0,3229.19,8640.104,10.845693826675415
5414,-14.0,-7.41,-2.0,3234.36,8759.481,10.725788116455078
5415,-14.0,-7.42,-2.0,3231.35,8932.576,12.020675659179688
5416,-14.0,-7.41,-2.0,3230.52,9168.239,10.965799331665039
5417,-14.0,-7.42,-2.0,3233.95,9182.353,9.725996255874634
5418,-14.0,-7.47,-2.0,3228.37,9092.572,9.581398487091064
5419,-14.0,-7.49,-2.0,3224.46,9094.423,10.399850845336914
5420,-14.0,-7.44,-2.0,3232.47,9131.775,10.932796478271484
5421,-14.0,-7.42,-2.0,3236.43,9120.692,9.451339483261108
5422,-14.0,-7.44,-2.0,3233.39,9003.303,9.622292757034302
5423,-14.0,-7.45,-2.0,3229.08,8874.778,9.593177556991577
5424,-14.0,-7.5,-2.0,3224.97,8809.142,10.07011103630066
5425,-14.0,-7.4,-2.0,3232.02,8551.231,9.417658567428589
5426,-14.0,-7.45,-2.0,3225.59,8601.801,11.438769340515137
5427,-14.0,-7.45,-2.0,3225.59,8707.707,10.723941564559937
5428,-14.0,-7.51,-2.0,3217.23,8690.222,9.419928073883057
5429,-14.0,-7.49,-2.0,3218.52,8625.37,9.802247047424316
5430,-14.0,-7.49,-2.0,3218.52,8492.571,9.594989538192749
5431,-14.0,-7.52,-2.0,3213.82,8436.277,8.925500392913818
5432,-14.0,-7.58,-2.0,3206.47,8483.482,10.094820261001587
5433,-14.0,-7.57,-2.0,3208.74,8536.677,10.1593759059906
5434,-14.0,-7.52,-2.0,3215.18,8577.198,10.495830535888672
5435,-14.0,-7.54,-2.0,3218.72,8459.739,8.300415992736816
5436,-14.0,-7.54,-2.0,3218.72,8350.794,10.353142976760864
5437,-14.0,-7.54,-2.0,3218.72,8265.885,9.91443681716919
5438,-14.0,-7.49,-2.0,3221.76,8467.1,11.414585590362549
5439,-14.0,-7.49,-2.0,3221.76,8574.406,10.810633420944214
5440,-14.0,-7.49,-2.0,3221.76,8624.844,10.107908487319946
5441,-14.0,-7.52,-2.0,3219.97,8868.62,11.338167428970337
5442,-14.0,-7.54,-2.0,3218.26,8852.619,9.92717170715332
5443,-14.0,-7.54,-2.0,3218.26,8899.791,10.624550104141235
5444,-14.0,-7.62,-2.0,3209.44,9021.317,11.699143409729004
5445,-14.0,-7.59,-2.0,3213.27,9218.895,10.236659049987793
5446,-14.0,-7.59,-2.0,3213.27,9308.521,11.239568948745728
5447,-14.0,-7.62,-2.0,3212.09,9240.281,9.202308416366577
5448,-14.0,-7.69,-2.0,3203.8,9054.127,9.532857418060303
5449,-14.0,-7.69,-2.0,3203.8,8992.062,10.148653745651245
5450,-14.0,-7.7,-2.0,3201.99,8917.624,9.38293719291687
5451,-14.0,-7.72,-2.0,3203.63,8929.78,11.514412879943848
5452,-14.0,-7.68,-2.0,3205.76,8936.278,9.973905801773071
5453,-14.0,-7.72,-3.0,3201.1,8935.556,10.582325220108032
5454,-13.0,-7.7,-3.0,3203.32,8806.254,10.410710096359253
5455,-13.0,-7.67,-3.0,3206.1,8929.317,11.468782901763916
5456,-13.0,-7.68,-3.0,3206.96,8844.433,10.458800554275513
5457,-13.0,-7.67,-3.0,3208.35,8996.742,10.76314115524292
5458,-13.0,-7.65,-3.0,3207.64,8991.342,9.497771263122559
5459,-13.0,-7.64,-3.0,3209.11,8866.609,8.90782380104065
5460,-13.0,-7.72,-3.0,3206.44,8959.126,10.278424739837646
5461,-13.0,-7.66,-3.0,3208.09,8923.224,11.097580671310425
5462,-13.0,-7.66,-3.0,3208.09,8904.049,9.7938973903656
5463,-13.0,-7.57,-3.0,3217.21,8866.626,10.179800748825073
5464,-13.0,-7.6,-3.0,3217.0,8806.129,9.792295932769775
5465,-13.0,-7.6,-3.0,3217.0,8724.254,10.651477575302124
5466,-13.0,-7.6,-3.0,3219.55,8668.107,9.877432584762573
5467,-13.0,-7.59,-3.0,3220.97,8636.994,10.43534779548645
5468,-13.0,-7.59,-3.0,3220.97,8700.414,10.079031467437744
5469,-13.0,-7.7,-3.0,3209.27,8830.584,10.221062421798706
5470,-13.0,-7.72,-3.0,3201.7,8903.172,11.083243370056152
5471,-13.0,-7.72,-3.0,3201.7,8835.285,10.445565938949585
5472,-13.0,-7.75,-3.0,3199.89,8816.705,9.619894742965698
5473,-13.0,-7.67,-3.0,3210.12,8735.32,9.4104483127594
5474,-13.0,-7.62,-3.0,3213.92,8668.943,9.118391513824463
5475,-13.0,-7.62,-3.0,3213.92,8535.287,9.309016227722168
5476,-13.0,-7.72,-3.0,3203.84,8554.215,10.008739709854126
5477,-13.0,-7.68,-3.0,3208.3,8706.896,12.01465106010437
5478,-13.0,-7.71,-3.0,3205.6,8728.059,10.312131881713867
5479,-13.0,-7.65,-2.0,3211.97,8749.021,10.437527179718018
5480,-13.0,-7.68,-2.0,3209.45,8692.433,10.451525688171387
5481,-13.0,-7.68,-2.0,3209.45,8624.151,9.760196447372437
5482,-13.0,-7.74,-2.0,3201.01,8748.974,10.843757152557373
5483,-13.0,-7.77,-2.0,3201.1,8552.579,7.430052042007446
5484,-13.0,-7.82,-2.0,3197.72,8686.488,10.43441891670227
5485,-13.0,-7.82,-2.0,3199.3,8740.481,9.87751579284668
5486,-13.0,-7.8,-2.0,3201.59,8783.329,10.465256929397583
5487,-13.0,-7.86,-2.0,3196.34,8536.471,9.46853756904602
5488,-13.0,-7.87,-2.0,3193.62,8575.01,10.729640007019043
5489,-13.0,-7.89,-2.0,3193.58,8562.474,10.319021701812744
5490,-13.0,-7.88,-2.0,3195.64,8565.877,10.508622169494629
5491,-13.0,-7.91,-2.0,3192.85,8625.216,10.355278253555298
5492,-13.0,-7.97,-2.0,3187.56,8416.832,8.807120561599731
5493,-13.0,-7.97,-2.0,3187.56,8735.68,10.676621913909912
5494,-13.0,-7.95,-2.0,3187.76,8624.16,9.34512734413147
5495,-13.0,-8.02,-2.0,3184.21,8456.854,8.203019618988037
